Ngày,Địa chỉ,Quận,Huyện,Giá,Diện tích,Giá/m²,Số tầng,Số phòng ngủ,Dài,Rộng,Loại hình nhà ở,Giấy tờ pháp lý
2024-05-16,Address 501,Thanh Xuân,Hai Bà Trưng,5118056201.724737,68.42492962871995,135637510.4356892,5.0,5,7.393099350326354,7.27668599159885,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-05-17,Address 502,Đống Đa,Ba Đình,2818576554.883073,138.88092716989348,68290744.14116898,3.0,2,18.28339165378447,4.2113721796324874,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-05-18,Address 503,Hai Bà Trưng,Hoàn Kiếm,1449133134.8803916,196.4267895797175,45371647.238424554,2.0,2,5.1501561583870465,14.542658864708496,Nhà mặt phố,Hợp đồng mua bán
2024-05-19,Address 504,Cầu Giấy,Đống Đa,13197458508.422054,132.59382632737436,83621029.86285654,1.0,1,18.236137796656827,10.83122418258528,Nhà mặt phố,Hợp đồng mua bán
2024-05-20,Address 505,Ba Đình,Hoàn Kiếm,12534786685.686834,90.82839429930331,116413388.73868549,5.0,5,13.575183175246078,8.4731943199511,Unknown,Sổ đỏ/ Sổ hồng
2024-05-21,Address 506,Cầu Giấy,Hoàn Kiếm,11387250841.567331,140.12896581838982,84033979.1979287,1.0,5,9.974867662655262,7.773280218372475,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-05-22,Address 507,Hai Bà Trưng,Đống Đa,5406994826.203533,50.896515339115886,82813512.2307769,3.0,2,15.845856881904947,6.896464011099168,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-05-23,Address 508,Hai Bà Trưng,Hoàn Kiếm,8427213922.204779,181.07204364511776,128969954.74063407,5.0,2,12.616282277939964,14.777371145149552,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-05-24,Address 509,Hai Bà Trưng,Đống Đa,12295050368.537289,115.52427163257218,66982491.27873422,4.0,2,12.486629871614099,4.616967181570889,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-05-25,Address 510,Cầu Giấy,Hoàn Kiếm,10438570318.324219,106.38945614673915,131773307.72551394,2.0,3,6.652134243784497,6.77766070704682,Biệt thự,Sổ đỏ/ Sổ hồng
2024-05-26,Address 511,Tây Hồ,Đống Đa,19767924884.08286,129.59701403709826,72884624.12372407,1.0,4,10.842740389181131,8.825971683391963,Nhà riêng,Hợp đồng mua bán
2024-05-27,Address 512,Hai Bà Trưng,Ba Đình,3592355298.5779295,136.21325667419842,62670303.738184124,3.0,3,8.61596518785105,8.735994540651737,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-05-28,Address 513,Thanh Xuân,Hai Bà Trưng,14207746526.904282,42.20188705850721,79018688.45596087,2.0,5,5.235438583944195,8.656397812894122,Biệt thự,Sổ đỏ/ Sổ hồng
2024-05-29,Address 514,Cầu Giấy,Đống Đa,8682056593.98155,146.04492760797842,119118104.6277329,2.0,1,10.401494461731698,5.1094057899645815,Biệt thự,Sổ đỏ/ Sổ hồng
2024-05-30,Address 515,Hai Bà Trưng,Đống Đa,9135792683.586681,71.12838565364004,36380263.62231926,4.0,4,6.347331941384072,4.739190325314007,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-05-31,Address 516,Thanh Xuân,Hai Bà Trưng,14634357547.505348,151.37194752612027,45534498.063362256,3.0,1,8.852450565877778,6.057211035943441,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-06-01,Address 517,Tây Hồ,Đống Đa,14156286875.163023,169.83091504531345,143687827.33620197,3.0,5,6.387749317746417,13.974313845624673,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-06-02,Address 518,Đống Đa,Đống Đa,19833863880.34158,166.67294628392844,42813911.55957646,1.0,5,6.514124383345983,4.356635614014122,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-06-03,Address 519,Tây Hồ,Hoàn Kiếm,3439491499.6283793,123.92516445934115,93804551.33103709,5.0,1,7.985169416227825,12.089101240479899,Nhà riêng,Hợp đồng mua bán
2024-06-04,Address 520,Hai Bà Trưng,Hai Bà Trưng,2978083338.2991605,118.4288816928277,95310880.66605192,5.0,1,19.997738667296005,12.090580717600456,Biệt thự,Sổ đỏ/ Sổ hồng
2024-06-05,Address 521,Cầu Giấy,Ba Đình,14762437525.446081,54.288913427699995,83651180.06653182,1.0,1,5.032762142858732,12.717244846767148,Nhà mặt phố,Hợp đồng mua bán
2024-06-06,Address 522,Hoàn Kiếm,Đống Đa,11989351423.121773,161.80884556853306,103816882.31498642,5.0,5,14.580089541806078,13.639385867872265,Biệt thự,Hợp đồng mua bán
2024-06-07,Address 523,Hai Bà Trưng,Hai Bà Trưng,6209052664.636312,76.13959467594144,49877474.3536904,2.0,2,7.118655470398361,6.156434130467163,Nhà mặt phố,Hợp đồng mua bán
2024-06-08,Address 524,Hoàn Kiếm,Hoàn Kiếm,2508968010.7907457,114.43822187905091,91846094.81097727,5.0,1,18.809422050661638,5.694713631226756,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-06-09,Address 525,Thanh Xuân,Ba Đình,2627506742.33218,78.32659579767784,68382523.18209663,5.0,4,6.404493400004439,8.586067998329757,Biệt thự,Sổ đỏ/ Sổ hồng
2024-06-10,Address 526,Đống Đa,Hai Bà Trưng,17989626618.618248,52.75082170994783,106016743.75179458,1.0,5,19.325947806893545,6.181070025024434,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-06-11,Address 527,Ba Đình,Ba Đình,4645479169.656115,137.02480847159524,38359060.63850943,4.0,3,14.16389581225217,11.81171986779729,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-06-12,Address 528,Tây Hồ,Ba Đình,7144059680.194895,39.236445919893654,94214064.18913192,5.0,3,5.0190211537323535,10.631274920897203,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-06-13,Address 529,Đống Đa,Ba Đình,5306471642.312773,157.26968980145398,44085146.19983208,5.0,4,18.41010796875209,13.499852256631819,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-06-14,Address 530,Hai Bà Trưng,Đống Đa,7744929810.806808,83.98975519438983,56223598.20495473,4.0,2,12.825677020503775,3.9928596418448588,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-06-15,Address 531,Hoàn Kiếm,Đống Đa,2319053012.1757736,30.022897810762505,48432274.042065814,1.0,1,8.94004602995727,13.981000000296898,Biệt thự,Sổ đỏ/ Sổ hồng
2024-06-16,Address 532,Tây Hồ,Hoàn Kiếm,10862136027.257137,116.89195367032907,43768911.38294622,4.0,5,16.50918766273445,6.5201835200410745,Biệt thự,Sổ đỏ/ Sổ hồng
2024-06-17,Address 533,Hoàn Kiếm,Hoàn Kiếm,2284638708.252083,37.96482444969253,127342423.7028867,1.0,1,18.89998330830305,8.888332151123809,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-06-18,Address 534,Cầu Giấy,Hai Bà Trưng,16206773648.62487,76.9488248295529,57141983.795915745,2.0,5,12.25536234720191,8.263337231275724,Nhà riêng,Hợp đồng mua bán
2024-06-19,Address 535,Hoàn Kiếm,Hoàn Kiếm,5440529556.298227,150.18600286747176,140526091.64237842,1.0,3,9.733302116646662,12.123739813253087,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-06-20,Address 536,Cầu Giấy,Ba Đình,11260226377.4857,40.657235675717196,146090448.29487482,2.0,1,16.834176859023902,8.04399971318211,Biệt thự,Sổ đỏ/ Sổ hồng
2024-06-21,Address 537,Thanh Xuân,Ba Đình,17721502663.66771,172.6875437005204,94263861.09182265,2.0,4,15.226782466826819,14.322637747792912,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-06-22,Address 538,Tây Hồ,Đống Đa,13366670011.896688,30.64938685195913,38590145.94654443,1.0,2,18.331287256254086,13.830406591662905,Nhà mặt phố,Hợp đồng mua bán
2024-06-23,Address 539,Tây Hồ,Ba Đình,11126197944.47537,71.96005776432338,68691271.63934556,3.0,4,15.387710191417895,13.465933823634078,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-06-24,Address 540,Ba Đình,Hai Bà Trưng,7162341309.192137,155.95368954585214,123705194.23526782,1.0,2,8.652925083493045,3.8550999917787347,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-06-25,Address 541,Hai Bà Trưng,Ba Đình,7327036348.105761,83.76592545398216,67760794.73061916,5.0,1,18.974888746385286,13.251096738647274,Nhà riêng,Hợp đồng mua bán
2024-06-26,Address 542,Cầu Giấy,Ba Đình,13720252148.765612,47.3217059712223,31312238.37936254,5.0,1,6.57253620808987,12.379625345318527,Biệt thự,Sổ đỏ/ Sổ hồng
2024-06-27,Address 543,Ba Đình,Hai Bà Trưng,19888647863.202183,91.23976619607274,92382038.42066443,3.0,2,9.019141251602719,4.242155364073572,Nhà mặt phố,Hợp đồng mua bán
2024-06-28,Address 544,Hoàn Kiếm,Hoàn Kiếm,13574944607.138193,75.96685868536935,129865710.69448452,2.0,3,12.802919115858284,4.288971905234662,Biệt thự,Hợp đồng mua bán
2024-06-29,Address 545,Hoàn Kiếm,Hoàn Kiếm,11597884930.030474,173.26102336729434,123470430.32865532,3.0,5,13.48613039106352,4.213965738210494,Nhà mặt phố,Hợp đồng mua bán
2024-06-30,Address 546,Ba Đình,Hai Bà Trưng,14882359694.545675,83.26914598947434,42766008.21694592,5.0,4,5.229658799403581,3.1359911184538505,Biệt thự,Hợp đồng mua bán
2024-07-01,Address 547,Tây Hồ,Đống Đa,9838906633.390644,164.11852020192123,107459399.87362067,3.0,4,16.7085908873141,9.583611662335002,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-07-02,Address 548,Hoàn Kiếm,Ba Đình,2142704509.4149191,181.6182646178249,48665554.246634126,1.0,4,10.424109776380842,14.68073149723252,Nhà riêng,Hợp đồng mua bán
2024-07-03,Address 549,Thanh Xuân,Hai Bà Trưng,11683639501.680286,103.74896132801003,48366979.49178239,3.0,1,11.096278115032067,8.264216434797522,Nhà riêng,Hợp đồng mua bán
2024-07-04,Address 550,Thanh Xuân,Ba Đình,19194880405.602222,184.69033445524664,133629330.52967407,2.0,4,17.14054316655419,9.489090022648277,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-07-05,Address 551,Ba Đình,Đống Đa,4330755904.795533,94.14406917374278,52456963.856229916,1.0,5,10.689250875913167,14.615637561239467,Biệt thự,Sổ đỏ/ Sổ hồng
2024-07-06,Address 552,Cầu Giấy,Ba Đình,14110092925.59265,193.89333080331838,54222155.04734145,4.0,5,5.708373147421322,6.062186745290768,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-07-07,Address 553,Cầu Giấy,Hai Bà Trưng,4817740084.522073,45.1792191693474,20084940.79896894,5.0,2,7.646596557055254,13.301643031179156,Nhà mặt phố,Hợp đồng mua bán
2024-07-08,Address 554,Ba Đình,Ba Đình,11180726004.988544,146.79327530555128,133186974.4363173,5.0,1,19.338547585822734,9.556685606540833,Biệt thự,Sổ đỏ/ Sổ hồng
2024-07-09,Address 555,Cầu Giấy,Hoàn Kiếm,2836852543.287673,113.94838687767788,123037325.71718751,3.0,5,6.056080436037712,9.833718175956129,Nhà mặt phố,Hợp đồng mua bán
2024-07-10,Address 556,Tây Hồ,Đống Đa,9557047788.905518,95.90029692746,101552761.56178814,1.0,3,10.323968014520243,7.118086286487403,Biệt thự,Hợp đồng mua bán
2024-07-11,Address 557,Tây Hồ,Đống Đa,15367103249.009676,137.56101938726215,117534549.3120495,4.0,1,12.547687505770169,9.739012331602897,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-07-12,Address 558,Cầu Giấy,Đống Đa,7603858960.54066,149.6557055778363,39766313.76518393,1.0,1,12.399212410078402,3.877710113739407,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-07-13,Address 559,Thanh Xuân,Hai Bà Trưng,13633322765.257143,30.741755840552546,79582067.29638481,5.0,5,5.059399145182141,12.175722871369347,Biệt thự,Sổ đỏ/ Sổ hồng
2024-07-14,Address 560,Cầu Giấy,Đống Đa,16113549255.004854,58.38202508702378,65658520.35534152,1.0,3,12.517440971862356,6.4162531385312604,Biệt thự,Sổ đỏ/ Sổ hồng
2024-07-15,Address 561,Tây Hồ,Hoàn Kiếm,18616378570.1096,151.21782860783418,32190948.413412146,4.0,2,10.756586869661138,13.65129995392746,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-07-16,Address 562,Đống Đa,Hai Bà Trưng,5458199555.253617,143.2855203082951,83196963.07794014,3.0,5,19.581190032118357,7.414208335289501,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-07-17,Address 563,Hai Bà Trưng,Hoàn Kiếm,8587002400.376855,194.22807587187512,139696154.5445426,2.0,3,7.387386259907448,4.713889325842591,Nhà mặt phố,Hợp đồng mua bán
2024-07-18,Address 564,Hoàn Kiếm,Ba Đình,3895904253.277931,159.3764243426331,25207685.476590283,1.0,1,10.312312951392425,11.350578892421819,Nhà mặt phố,Hợp đồng mua bán
2024-07-19,Address 565,Đống Đa,Ba Đình,19857186541.00913,191.63136031432748,57889918.7541932,2.0,3,11.292222276347296,4.974937736562034,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-07-20,Address 566,Cầu Giấy,Ba Đình,18613018390.56161,149.43188526091717,46980321.70674145,5.0,1,10.860403056514231,12.044166186515884,Biệt thự,Hợp đồng mua bán
2024-07-21,Address 567,Thanh Xuân,Ba Đình,11259185475.330631,80.66887546870534,50959064.97654052,3.0,5,14.987462414777937,14.617346836873399,Unknown,Hợp đồng mua bán
2024-07-22,Address 568,Ba Đình,Hoàn Kiếm,16998632593.152004,47.9120367826456,138096491.74431878,3.0,5,8.232692863216533,12.354634425543141,Nhà riêng,Hợp đồng mua bán
2024-07-23,Address 569,Cầu Giấy,Hai Bà Trưng,10898201568.168802,162.91005676863904,80848977.05045772,1.0,4,8.316073292209877,3.269390981175896,Nhà mặt phố,Hợp đồng mua bán
2024-07-24,Address 570,Thanh Xuân,Hai Bà Trưng,12848128072.052435,139.50536765090573,80618923.68217644,3.0,4,15.938164227512797,10.198629456633297,Nhà riêng,Hợp đồng mua bán
2024-07-25,Address 571,Hai Bà Trưng,Đống Đa,2693364210.2043157,38.19162210686036,118874833.5191867,1.0,4,12.504357780172695,11.344928051636693,Biệt thự,Hợp đồng mua bán
2024-07-26,Address 572,Cầu Giấy,Hoàn Kiếm,15350137989.43935,91.20857920316632,40083986.52064036,1.0,5,11.227335140859656,12.905499909555422,Biệt thự,Sổ đỏ/ Sổ hồng
2024-07-27,Address 573,Tây Hồ,Ba Đình,3426556189.069462,192.65596863232864,83344496.03300661,2.0,2,7.538045775158777,3.672027707268002,Biệt thự,Sổ đỏ/ Sổ hồng
2024-07-28,Address 574,Ba Đình,Hoàn Kiếm,16695284974.798038,115.06819477073421,75898077.83573776,3.0,5,7.8129083436824995,8.761293935427435,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-07-29,Address 575,Thanh Xuân,Đống Đa,15858533665.737331,103.56395312334979,97598389.7710653,1.0,3,5.158274552238508,9.424450471660732,Biệt thự,Hợp đồng mua bán
2024-07-30,Address 576,Thanh Xuân,Đống Đa,14466149257.116552,107.80893287707998,149942501.422557,2.0,5,6.371394032925639,5.029498351730137,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-07-31,Address 577,Thanh Xuân,Hoàn Kiếm,1687047229.9704802,65.51006308087784,120028356.23066612,4.0,5,13.352580420353616,6.8693977165277955,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-08-01,Address 578,Hai Bà Trưng,Hoàn Kiếm,6759438762.961244,92.68021904701519,71722541.39226553,1.0,1,18.37809695012615,8.282660715073982,Biệt thự,Sổ đỏ/ Sổ hồng
2024-08-02,Address 579,Cầu Giấy,Hoàn Kiếm,5999138828.306014,92.86825351782002,127581896.7956261,2.0,1,9.307471476958362,12.998516255493618,Unknown,Hợp đồng mua bán
2024-08-03,Address 580,Hai Bà Trưng,Hai Bà Trưng,7842591741.958862,38.90035343187031,42192087.230622426,1.0,1,9.916208388441923,14.152890792842483,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-08-04,Address 581,Hoàn Kiếm,Ba Đình,2665212188.5129323,160.4864968480461,23960279.220164817,5.0,5,6.734084159172683,10.541073947012075,Biệt thự,Hợp đồng mua bán
2024-08-05,Address 582,Hoàn Kiếm,Hoàn Kiếm,18802198637.590195,100.80575342365943,46578288.4203555,5.0,2,10.829464184106541,7.739342232257545,Biệt thự,Sổ đỏ/ Sổ hồng
2024-08-06,Address 583,Cầu Giấy,Hoàn Kiếm,11522242573.535149,169.77058075879197,64253502.294853754,5.0,3,5.558325568539938,6.0483722135878315,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-08-07,Address 584,Tây Hồ,Hoàn Kiếm,6804961902.502447,174.55916019038222,86375498.46974277,2.0,3,18.764010443928505,14.785622213233806,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-08-08,Address 585,Hai Bà Trưng,Đống Đa,8542648824.411385,66.03898929877187,99966788.27035598,1.0,2,15.09667022186793,14.7962399769163,Biệt thự,Hợp đồng mua bán
2024-08-09,Address 586,Ba Đình,Đống Đa,9496848269.591877,141.75009196892185,138378743.2378748,3.0,2,19.86123214089828,14.099723378820418,Nhà mặt phố,Hợp đồng mua bán
2024-08-10,Address 587,Thanh Xuân,Hai Bà Trưng,12411292333.851728,110.2879067077069,86281021.2415595,2.0,3,18.242347440177404,12.428029798533831,Nhà riêng,Hợp đồng mua bán
2024-08-11,Address 588,Thanh Xuân,Ba Đình,10797909126.233458,179.62664544665247,85165833.80134481,2.0,4,12.09485890547229,6.909354524947419,Nhà riêng,Hợp đồng mua bán
2024-08-12,Address 589,Cầu Giấy,Hai Bà Trưng,18468447491.07393,66.6759154599972,26531591.27698768,1.0,1,12.795275467255653,12.804005801971568,Nhà mặt phố,Hợp đồng mua bán
2024-08-13,Address 590,Tây Hồ,Ba Đình,10442306175.210775,145.2282440527075,24538501.845309094,4.0,1,7.858640697757908,7.90551620725407,Biệt thự,Sổ đỏ/ Sổ hồng
2024-08-14,Address 591,Hoàn Kiếm,Đống Đa,19851002281.64294,133.31786078296284,91650795.04912837,2.0,3,11.930590142593335,6.921277177860542,Biệt thự,Sổ đỏ/ Sổ hồng
2024-08-15,Address 592,Hoàn Kiếm,Đống Đa,17177074197.156818,80.20125118721157,76963219.7222848,1.0,2,18.545418102392176,11.938384301595354,Nhà mặt phố,Hợp đồng mua bán
2024-08-16,Address 593,Thanh Xuân,Đống Đa,4961699772.789381,53.222153620699345,129093451.34743883,4.0,4,5.7628013545373165,3.9558471314450747,Biệt thự,Hợp đồng mua bán
2024-08-17,Address 594,Cầu Giấy,Hai Bà Trưng,18681309078.23441,140.778759281137,40888346.01253988,5.0,3,17.953352044974643,3.5827526795479403,Biệt thự,Sổ đỏ/ Sổ hồng
2024-08-18,Address 595,Hai Bà Trưng,Hoàn Kiếm,3210961559.8240457,155.5615678824962,23246316.07521645,1.0,1,10.114217024639146,8.375444366174227,Nhà riêng,Hợp đồng mua bán
2024-08-19,Address 596,Hoàn Kiếm,Hoàn Kiếm,16531544461.33264,83.6566484397695,78375039.83091636,4.0,5,18.492691476444648,8.347665609865942,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-08-20,Address 597,Hai Bà Trưng,Đống Đa,8231842576.055021,139.62154268379334,50872212.377793476,1.0,2,19.11319859512227,13.74772983676602,Nhà riêng,Hợp đồng mua bán
2024-08-21,Address 598,Tây Hồ,Hoàn Kiếm,17681512088.45632,97.17225429395556,26449868.53404887,5.0,5,15.062973305028589,4.5138371554538015,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-08-22,Address 599,Hoàn Kiếm,Hoàn Kiếm,17493077112.041557,151.24517015804503,114197777.29019177,1.0,3,14.966356798890168,4.479407129428953,Biệt thự,Hợp đồng mua bán
2024-08-23,Address 600,Hoàn Kiếm,Hai Bà Trưng,16312582602.234802,63.86659673198903,34507089.99444217,2.0,1,11.791315065631101,4.7694312056988135,Biệt thự,Hợp đồng mua bán
2024-08-24,Address 601,Đống Đa,Ba Đình,16010578289.834166,181.33655044814964,99081535.00101031,4.0,4,17.53310336815561,3.3568351355352313,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-08-25,Address 602,Hoàn Kiếm,Đống Đa,6788903642.862775,78.85963139914855,56536467.52169559,1.0,5,19.424191376499248,3.8607808537789006,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-08-26,Address 603,Ba Đình,Đống Đa,2537466377.973791,92.523617918546,42554486.54615286,3.0,4,16.62622700508679,10.918438401948467,Nhà mặt phố,Hợp đồng mua bán
2024-08-27,Address 604,Cầu Giấy,Hai Bà Trưng,8656623396.538067,39.87563185365946,69367697.97951126,1.0,1,14.329051006350639,8.17901194941011,Biệt thự,Hợp đồng mua bán
2024-08-28,Address 605,Cầu Giấy,Hai Bà Trưng,4296965784.743665,48.95707609461699,124187950.90898398,4.0,5,14.10189343732005,12.163236805056163,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-08-29,Address 606,Hai Bà Trưng,Hoàn Kiếm,14204070689.146772,117.69652346109578,70972164.99759445,5.0,4,17.742048523754935,14.911172622979922,Biệt thự,Hợp đồng mua bán
2024-08-30,Address 607,Tây Hồ,Đống Đa,7575894804.217925,75.49075504375514,117600054.39743724,5.0,4,13.118056486569476,10.908416173188016,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-08-31,Address 608,Hoàn Kiếm,Ba Đình,19536593816.338383,172.03163837617305,36313218.58388959,4.0,5,17.05789829373234,3.605466847441485,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-09-01,Address 609,Ba Đình,Hai Bà Trưng,13178469469.561308,32.497876071342155,120460284.55646029,2.0,1,12.633278827613687,4.254754377052098,Nhà mặt phố,Hợp đồng mua bán
2024-09-02,Address 610,Hai Bà Trưng,Ba Đình,16627130709.052858,94.44598827422915,50801332.23786432,2.0,4,5.936664124608862,13.572049017776493,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-09-03,Address 611,Đống Đa,Ba Đình,3517968782.09512,87.34874295074576,108061106.88555346,5.0,3,10.759205133562329,9.329951334699139,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-09-04,Address 612,Hai Bà Trưng,Đống Đa,17378275163.17983,33.285697255992176,93551602.12932953,5.0,5,11.66661436507248,12.89804591274888,Biệt thự,Hợp đồng mua bán
2024-09-05,Address 613,Hai Bà Trưng,Đống Đa,18532386619.754494,51.14262783008674,140788813.23751935,4.0,2,7.124258674799258,13.279348034699112,Biệt thự,Sổ đỏ/ Sổ hồng
2024-09-06,Address 614,Hoàn Kiếm,Hai Bà Trưng,10254176457.559782,100.31925473616799,70351927.33679083,2.0,2,6.537444937838192,14.132094497994231,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-09-07,Address 615,Đống Đa,Đống Đa,12518805817.268572,113.78697935606593,28601474.54847726,5.0,1,13.031974244854311,14.397950465836388,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-09-08,Address 616,Hai Bà Trưng,Đống Đa,15531386217.156914,98.72925703332774,22490213.121662878,2.0,3,6.277154548341232,9.657909558039675,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-09-09,Address 617,Ba Đình,Đống Đa,4321933917.947838,120.25940533005596,127491612.92645791,5.0,4,9.544177518351258,7.092242067072407,Nhà mặt phố,Hợp đồng mua bán
2024-09-10,Address 618,Ba Đình,Ba Đình,10548755452.805407,131.17238473396586,88215632.89598618,1.0,2,16.16895463944614,14.542378492175983,Biệt thự,Sổ đỏ/ Sổ hồng
2024-09-11,Address 619,Cầu Giấy,Hai Bà Trưng,8574597527.673949,31.687049591732055,120781726.7385434,3.0,1,19.466482693519712,9.568876872014703,Nhà mặt phố,Hợp đồng mua bán
2024-09-12,Address 620,Đống Đa,Hoàn Kiếm,3781105851.082733,108.89617710709565,50475328.00149691,1.0,3,15.768058708278929,3.7710326754553325,Biệt thự,Sổ đỏ/ Sổ hồng
2024-09-13,Address 621,Đống Đa,Ba Đình,7983154023.539098,193.79487095089002,64860886.91672038,5.0,3,19.88938322679305,10.713318600718381,Nhà mặt phố,Hợp đồng mua bán
2024-09-14,Address 622,Cầu Giấy,Đống Đa,2295273878.324378,118.23548762202329,23913503.387471464,3.0,1,15.47506956919104,10.052217004740129,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-09-15,Address 623,Hai Bà Trưng,Ba Đình,1490426232.0402527,145.18218546802206,144994002.1946346,3.0,1,9.406917059814912,13.749514474736472,Nhà riêng,Hợp đồng mua bán
2024-09-16,Address 624,Đống Đa,Đống Đa,3568159493.9416323,83.01685584587014,106822827.87110575,1.0,4,15.080788107580428,10.83824626989375,Biệt thự,Sổ đỏ/ Sổ hồng
2024-09-17,Address 625,Ba Đình,Đống Đa,19299187120.1943,161.57853428596962,141316661.40870982,5.0,1,15.532351477953558,7.188629093538617,Biệt thự,Sổ đỏ/ Sổ hồng
2024-09-18,Address 626,Ba Đình,Ba Đình,11441061182.005322,161.39665191893957,54514532.9657794,2.0,4,10.57590476924691,14.594708708469845,Unknown,Sổ đỏ/ Sổ hồng
2024-09-19,Address 627,Hoàn Kiếm,Hai Bà Trưng,19350621061.91118,118.62032810120363,99490269.45933591,5.0,4,5.265707759140835,12.619433831784402,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-09-20,Address 628,Đống Đa,Đống Đa,9217459688.272507,195.9223499574663,108204995.87804292,4.0,5,15.547996771632304,10.565011420576251,Nhà mặt phố,Hợp đồng mua bán
2024-09-21,Address 629,Hai Bà Trưng,Hai Bà Trưng,6924506528.619932,51.343536509651074,61281461.0334865,5.0,3,5.325501429133125,6.515102440837475,Nhà riêng,Hợp đồng mua bán
2024-09-22,Address 630,Cầu Giấy,Hoàn Kiếm,10616695393.964638,32.88110303122877,130254200.5520319,4.0,3,14.467821170901068,7.482483555771546,Biệt thự,Sổ đỏ/ Sổ hồng
2024-09-23,Address 631,Cầu Giấy,Đống Đa,9350722084.025291,160.92689599870633,143130990.17703223,5.0,3,7.454247331138326,11.03963908915988,Unknown,Hợp đồng mua bán
2024-09-24,Address 632,Hai Bà Trưng,Hai Bà Trưng,3007629000.973134,167.21644135203005,135031165.30048054,2.0,5,13.48405291622065,3.8637698215598606,Biệt thự,Sổ đỏ/ Sổ hồng
2024-09-25,Address 633,Tây Hồ,Hai Bà Trưng,13175699979.113918,50.43522895049796,116078706.87211843,4.0,4,12.558695380709,6.080167099803162,Biệt thự,Sổ đỏ/ Sổ hồng
2024-09-26,Address 634,Thanh Xuân,Hoàn Kiếm,5104725467.682392,75.14908160296304,56070408.36424402,1.0,4,5.202704634592738,11.566811200759176,Unknown,Hợp đồng mua bán
2024-09-27,Address 635,Hoàn Kiếm,Hai Bà Trưng,12772171143.058762,32.98390177232692,56610085.47373213,4.0,1,10.442987254926551,8.76022211813545,Nhà mặt phố,Hợp đồng mua bán
2024-09-28,Address 636,Cầu Giấy,Hai Bà Trưng,13353820755.564915,79.862463832696,145236841.6579849,2.0,5,14.01636751094454,7.828722777773161,Nhà mặt phố,Hợp đồng mua bán
2024-09-29,Address 637,Đống Đa,Hoàn Kiếm,3888472209.444314,161.43411856617416,21336984.471639965,4.0,1,17.729098278481697,4.817491468804974,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2024-09-30,Address 638,Hoàn Kiếm,Đống Đa,2165642915.102695,118.05328971113842,113086496.52147879,5.0,5,18.329631707547758,8.302188413732791,Nhà riêng,Sổ đỏ/ Sổ hồng
2024-10-01,Address 639,Đống Đa,Hai Bà Trưng,15834470135.300356,89.17625083860898,111812001.13218409,5.0,1,12.25774955049835,12.248303649122807,Nhà mặt phố,Hợp đồng mua bán
